Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"613","Brantley County","0194-Brantley County Middle School","Male","*","*","*","*","*","236","*"
"613","Brantley County","0194-Brantley County Middle School","Total","*","*","*","*","*","453","*"
"613","Brantley County","0294-Nahunta Elementary School","Female","*","*","*","*","*","123","*"
"613","Brantley County","0294-Nahunta Elementary School","Male","*","*","*","*","*","129","*"
"613","Brantley County","0294-Nahunta Elementary School","Total","*","*","*","*","*","252","*"
"613","Brantley County","1050-Brantley County High School","Female","18","*","*","*","*","374","*"
"613","Brantley County","1050-Brantley County High School","Male","23","*","*","*","*","419","*"
"613","Brantley County","1050-Brantley County High School","Total","41","*","*","*","*","793","*"
"613","Brantley County","2050-Hoboken Elementary School","Female","*","*","*","*","*","230","*"
"613","Brantley County","2050-Hoboken Elementary School","Male","*","*","*","*","*","261","*"
"613","Brantley County","2050-Hoboken Elementary School","Total","*","*","*","*","*","491","*"
"613","Brantley County","3050-Nahunta Primary School","Female","*","*","*","*","*","186","*"
"613","Brantley County","3050-Nahunta Primary School","Male","*","*","*","*","*","228","*"
"613","Brantley County","3050-Nahunta Primary School","Total","*","*","*","*","*","414","*"
"614","Brooks County","0110-Brooks County High School","Female","38","*","*","132","*","79","*"
"614","Brooks County","0110-Brooks County High School","Male","35","*","*","150","*","77","*"
"614","Brooks County","0110-Brooks County High School","Total","73","*","*","282","*","156","*"
"614","Brooks County","0193-Quitman Elementary School","Female","34","*","*","185","*","69","*"
"614","Brooks County","0193-Quitman Elementary School","Male","35","*","*","168","*","61","*"
"614","Brooks County","0193-Quitman Elementary School","Total","69","*","*","353","*","130","*"
"614","Brooks County","0197-Brooks County Middle School","Female","31","*","*","119","*","62","*"
"614","Brooks County","0197-Brooks County Middle School","Male","25","*","*","136","*","66","*"
"614","Brooks County","0197-Brooks County Middle School","Total","56","*","*","255","*","128","*"
"614","Brooks County","0393-North Brooks Elementary School","Female","23","*","*","50","*","78","*"
"614","Brooks County","0393-North Brooks Elementary School","Male","23","*","*","50","*","108","*"
"614","Brooks County","0393-North Brooks Elementary School","Total","46","*","*","100","*","186","*"
"614","Brooks County","0394-Delta Innovative School","Female","*","*","*","33","*","*","*"
"614","Brooks County","0394-Delta Innovative School","Male","*","*","*","34","*","21","*"
"614","Brooks County","0394-Delta Innovative School","Total","*","*","*","67","*","*","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Female","*","*","*","32","*","19","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Male","*","*","*","20","*","19","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Total","*","*","*","52","*","38","*"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Female","57","*","*","62","*","177","28"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Male","44","*","21","57","*","208","27"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Total","101","*","*","119","*","385","55"
"615","Bryan County","0182-Richmond Hill High School","Female","146","*","34","220","*","712","72"
"615","Bryan County","0182-Richmond Hill High School","Male","164","*","33","205","*","749","67"
"615","Bryan County","0182-Richmond Hill High School","Total","310","*","67","425","*","1461","139"
"615","Bryan County","0199-Richmond Hill Middle School","Female","135","*","37","127","*","590","69"
"615","Bryan County","0199-Richmond Hill Middle School","Male","108","*","31","149","*","585","55"
"615","Bryan County","0199-Richmond Hill Middle School","Total","243","*","68","276","*","1175","124"
"615","Bryan County","0202-Richmond Hill Primary School","Female","70","*","22","60","*","208","41"
"615","Bryan County","0202-Richmond Hill Primary School","Male","66","*","20","71","*","213","43"
"615","Bryan County","0202-Richmond Hill Primary School","Total","136","*","42","131","*","421","84"
"615","Bryan County","0286-Bryan County Elementary School","Female","30","*","*","103","*","319","25"
"615","Bryan County","0286-Bryan County Elementary School","Male","29","*","*","86","*","321","49"
"615","Bryan County","0286-Bryan County Elementary School","Total","59","*","*","189","*","640","74"
"615","Bryan County","0302-Richmond Hill Elementary School","Female","36","*","16","62","*","197","28"
"615","Bryan County","0302-Richmond Hill Elementary School","Male","51","*","17","65","*","174","39"
"615","Bryan County","0302-Richmond Hill Elementary School","Total","87","*","33","127","*","371","67"
"615","Bryan County","0402-Bryan County Middle School","Female","*","*","*","44","*","120","*"
"615","Bryan County","0402-Bryan County Middle School","Male","*","*","*","37","*","153","15"
"615","Bryan County","0402-Bryan County Middle School","Total","*","*","*","81","*","273","*"
"615","Bryan County","0502-Bryan County High School","Female","*","*","*","68","*","206","18"
"615","Bryan County","0502-Bryan County High School","Male","16","*","*","72","*","190","*"
"615","Bryan County","0502-Bryan County High School","Total","*","*","*","140","*","396","*"
"615","Bryan County","0503-McAllister Elementary School","Female","37","*","*","38","*","335","26"
"615","Bryan County","0503-McAllister Elementary School","Male","38","*","*","16","*","386","31"
"615","Bryan County","0503-McAllister Elementary School","Total","75","*","*","54","*","721","57"
"615","Bryan County","0504-Frances Meeks Elementary School","Female","52","*","*","24","*","322","21"
"615","Bryan County","0504-Frances Meeks Elementary School","Male","39","*","*","28","*","317","31"
"615","Bryan County","0504-Frances Meeks Elementary School","Total","91","*","*","52","*","639","52"
"616","Bulloch County","0100-Mill Creek Elementary School","Female","16","*","*","172","*","72","*"
"616","Bulloch County","0100-Mill Creek Elementary School","Male","26","*","*","156","*","71","15"
"616","Bulloch County","0100-Mill Creek Elementary School","Total","42","*","*","328","*","143","*"
"616","Bulloch County","0107-Nevils Elementary School","Female","24","*","*","26","*","165","*"
"616","Bulloch County","0107-Nevils Elementary School","Male","21","*","*","22","*","185","*"
"616","Bulloch County","0107-Nevils Elementary School","Total","45","*","*","48","*","350","*"
"616","Bulloch County","0198-William James Middle School","Female","18","*","*","145","*","100","15"
"616","Bulloch County","0198-William James Middle School","Male","19","*","*","155","*","103","*"
"616","Bulloch County","0198-William James Middle School","Total","37","*","*","300","*","203","*"
"616","Bulloch County","0199-Langston Chapel Elementary School","Female","64","*","*","183","*","48","23"
"616","Bulloch County","0199-Langston Chapel Elementary School","Male","44","*","*","176","*","66","21"
"616","Bulloch County","0199-Langston Chapel Elementary School","Total","108","*","*","359","*","114","44"
"616","Bulloch County","0200-Brooklet Elementary School","Female","33","*","16","30","*","314","27"
"616","Bulloch County","0200-Brooklet Elementary School","Male","29","*","*","31","*","309","18"
"616","Bulloch County","0200-Brooklet Elementary School","Total","62","*","*","61","*","623","45"
"616","Bulloch County","0203-Southeast Bulloch High School","Female","32","*","*","84","*","413","18"
"616","Bulloch County","0203-Southeast Bulloch High School","Male","28","*","*","85","*","459","*"
"616","Bulloch County","0203-Southeast Bulloch High School","Total","60","*","*","169","*","872","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Female","47","*","*","224","*","72","20"
"616","Bulloch County","0299-Langston Chapel Middle School","Male","36","*","*","225","*","86","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Total","83","*","*","449","*","158","*"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Female","15","*","15","38","*","329","15"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Male","27","*","*","48","*","331","17"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Total","42","*","*","86","*","660","32"
"616","Bulloch County","0399-Portal Elementary School","Female","16","*","*","50","*","111","18"
"616","Bulloch County","0399-Portal Elementary School","Male","*","*","*","66","*","128","*"
"616","Bulloch County","0399-Portal Elementary School","Total","*","*","*","116","*","239","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Female","*","*","*","156","*","156","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Male","19","*","*","185","*","146","15"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Total","*","*","*","341","*","302","*"
"616","Bulloch County","2054-Statesboro High School","Female","84","*","*","513","*","226","26"
"616","Bulloch County","2054-Statesboro High School","Male","68","*","*","432","*","282","37"
"616","Bulloch County","2054-Statesboro High School","Total","152","*","*","945","*","508","63"
"616","Bulloch County","3054-Stilson Elementary School","Female","*","*","*","*","*","183","*"
"616","Bulloch County","3054-Stilson Elementary School","Male","16","*","*","*","*","190","17"
"616","Bulloch County","3054-Stilson Elementary School","Total","*","*","*","*","*","373","*"
"616","Bulloch County","4052-Portal Middle/High School","Female","*","*","*","81","*","140","*"
"616","Bulloch County","4052-Portal Middle/High School","Male","*","*","*","77","*","162","*"
"616","Bulloch County","4052-Portal Middle/High School","Total","*","*","*","158","*","302","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Female","33","*","*","148","*","90","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Male","25","*","*","169","*","93","21"
"616","Bulloch County","5050-Mattie Lively Elementary School","Total","58","*","*","317","*","183","*"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Female","30","*","*","226","*","98","26"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Male","37","*","*","187","*","108","21"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Total","67","*","*","413","*","206","47"
"617","Burke County","0104-Blakeney Elementary","Female","23","*","*","223","*","85","18"
"617","Burke County","0104-Blakeney Elementary","Male","19","*","*","214","*","117","*"
"617","Burke County","0104-Blakeney Elementary","Total","42","*","*","437","*","202","*"
"617","Burke County","0188-Burke County Middle School","Female","29","*","*","260","*","117","27"
"617","Burke County","0188-Burke County Middle School","Male","24","*","*","279","*","133","21"
"617","Burke County","0188-Burke County Middle School","Total","53","*","*","539","*","250","48"
"617","Burke County","0196-S G A Elementary School","Female","*","*","*","73","*","59","*"
"617","Burke County","0196-S G A Elementary School","Male","*","*","*","62","*","54","*"
"617","Burke County","0196-S G A Elementary School","Total","*","*","*","135","*","113","*"
"617","Burke County","0288-Burke County High School","Female","23","*","*","344","*","139","21"
"617","Burke County","0288-Burke County High School","Male","32","*","*","347","*","184","19"
"617","Burke County","0288-Burke County High School","Total","55","*","*","691","*","323","40"
"617","Burke County","2056-Waynesboro Primary School","Female","35","*","*","310","*","101","*"
"617","Burke County","2056-Waynesboro Primary School","Male","28","*","*","330","*","126","28"
"617","Burke County","2056-Waynesboro Primary School","Total","63","*","*","640","*","227","*"
"618","Butts County","0100-Henderson Middle School","Female","*","*","*","125","*","223","24"
"618","Butts County","0100-Henderson Middle School","Male","36","*","*","106","*","200","18"
"618","Butts County","0100-Henderson Middle School","Total","*","*","*","231","*","423","42"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Female","20","*","*","90","*","128","24"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Male","*","*","*","99","*","133","*"
