Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2022-1 Data Report
"October 5, 2021 (FTE 2022-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"613","Brantley County","0194-Brantley County Middle School","Total","*","*","*","*","*","443","*"
"613","Brantley County","0294-Nahunta Elementary School","Female","*","*","*","*","*","136","*"
"613","Brantley County","0294-Nahunta Elementary School","Male","*","*","*","*","*","125","*"
"613","Brantley County","0294-Nahunta Elementary School","Total","*","*","*","*","*","261","*"
"613","Brantley County","1050-Brantley County High School","Female","18","*","*","16","*","421","*"
"613","Brantley County","1050-Brantley County High School","Male","18","*","*","*","*","421","*"
"613","Brantley County","1050-Brantley County High School","Total","36","*","*","*","*","842","*"
"613","Brantley County","2050-Hoboken Elementary School","Female","*","*","*","*","*","214","*"
"613","Brantley County","2050-Hoboken Elementary School","Male","*","*","*","*","*","259","*"
"613","Brantley County","2050-Hoboken Elementary School","Total","*","*","*","*","*","473","*"
"613","Brantley County","3050-Nahunta Primary School","Female","*","*","*","*","*","174","*"
"613","Brantley County","3050-Nahunta Primary School","Male","*","*","*","*","*","227","*"
"613","Brantley County","3050-Nahunta Primary School","Total","*","*","*","*","*","401","*"
"614","Brooks County","0110-Brooks County High School","Female","42","*","*","123","*","87","*"
"614","Brooks County","0110-Brooks County High School","Male","34","*","*","136","*","85","*"
"614","Brooks County","0110-Brooks County High School","Total","76","*","*","259","*","172","*"
"614","Brooks County","0193-Quitman Elementary School","Female","30","*","*","188","*","59","*"
"614","Brooks County","0193-Quitman Elementary School","Male","54","*","*","178","*","56","*"
"614","Brooks County","0193-Quitman Elementary School","Total","84","*","*","366","*","115","*"
"614","Brooks County","0197-Brooks County Middle School","Female","29","*","*","119","*","58","*"
"614","Brooks County","0197-Brooks County Middle School","Male","25","*","*","133","*","75","*"
"614","Brooks County","0197-Brooks County Middle School","Total","54","*","*","252","*","133","*"
"614","Brooks County","0393-North Brooks Elementary School","Female","28","*","*","52","*","85","15"
"614","Brooks County","0393-North Brooks Elementary School","Male","22","*","*","41","*","106","*"
"614","Brooks County","0393-North Brooks Elementary School","Total","50","*","*","93","*","191","*"
"614","Brooks County","0394-Delta Innovative School","Female","*","*","*","23","*","*","*"
"614","Brooks County","0394-Delta Innovative School","Male","*","*","*","28","*","16","*"
"614","Brooks County","0394-Delta Innovative School","Total","*","*","*","51","*","*","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Female","*","*","*","19","*","15","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Male","*","*","*","24","*","22","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Total","*","*","*","43","*","37","*"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Female","49","*","15","57","*","170","18"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Male","52","*","15","51","*","208","20"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Total","101","*","30","108","*","378","38"
"615","Bryan County","0182-Richmond Hill High School","Female","155","*","36","199","*","734","75"
"615","Bryan County","0182-Richmond Hill High School","Male","130","*","37","204","*","783","89"
"615","Bryan County","0182-Richmond Hill High School","Total","285","*","73","403","*","1517","164"
"615","Bryan County","0199-Richmond Hill Middle School","Female","122","*","39","152","*","609","68"
"615","Bryan County","0199-Richmond Hill Middle School","Male","100","*","26","155","*","631","59"
"615","Bryan County","0199-Richmond Hill Middle School","Total","222","*","65","307","*","1240","127"
"615","Bryan County","0202-Richmond Hill Primary School","Female","47","*","*","64","*","201","43"
"615","Bryan County","0202-Richmond Hill Primary School","Male","61","*","16","66","*","201","50"
"615","Bryan County","0202-Richmond Hill Primary School","Total","108","*","*","130","*","402","93"
"615","Bryan County","0286-Bryan County Elementary School","Female","28","*","*","93","*","321","20"
"615","Bryan County","0286-Bryan County Elementary School","Male","19","*","*","83","*","328","37"
"615","Bryan County","0286-Bryan County Elementary School","Total","47","*","*","176","*","649","57"
"615","Bryan County","0302-Richmond Hill Elementary School","Female","41","*","*","54","*","179","23"
"615","Bryan County","0302-Richmond Hill Elementary School","Male","41","*","18","52","*","209","27"
"615","Bryan County","0302-Richmond Hill Elementary School","Total","82","*","*","106","*","388","50"
"615","Bryan County","0402-Bryan County Middle School","Female","23","*","*","48","*","132","*"
"615","Bryan County","0402-Bryan County Middle School","Male","*","*","*","38","*","151","*"
"615","Bryan County","0402-Bryan County Middle School","Total","*","*","*","86","*","283","*"
"615","Bryan County","0502-Bryan County High School","Female","*","*","*","58","*","191","17"
"615","Bryan County","0502-Bryan County High School","Male","19","*","*","83","*","194","17"
"615","Bryan County","0502-Bryan County High School","Total","*","*","*","141","*","385","34"
"615","Bryan County","0503-McAllister Elementary School","Female","32","*","*","37","*","315","26"
"615","Bryan County","0503-McAllister Elementary School","Male","34","*","*","25","*","349","35"
"615","Bryan County","0503-McAllister Elementary School","Total","66","*","*","62","*","664","61"
"615","Bryan County","0504-Frances Meeks Elementary School","Female","34","*","*","16","*","292","19"
"615","Bryan County","0504-Frances Meeks Elementary School","Male","30","*","*","20","*","300","27"
"615","Bryan County","0504-Frances Meeks Elementary School","Total","64","*","*","36","*","592","46"
"616","Bulloch County","0100-Mill Creek Elementary School","Female","20","*","*","171","*","80","15"
"616","Bulloch County","0100-Mill Creek Elementary School","Male","22","*","*","158","*","82","18"
"616","Bulloch County","0100-Mill Creek Elementary School","Total","42","*","*","329","*","162","33"
"616","Bulloch County","0107-Nevils Elementary School","Female","26","*","*","26","*","159","*"
"616","Bulloch County","0107-Nevils Elementary School","Male","18","*","*","27","*","187","*"
"616","Bulloch County","0107-Nevils Elementary School","Total","44","*","*","53","*","346","*"
"616","Bulloch County","0198-William James Middle School","Female","18","*","*","124","*","95","*"
"616","Bulloch County","0198-William James Middle School","Male","25","*","*","145","*","113","*"
"616","Bulloch County","0198-William James Middle School","Total","43","*","*","269","*","208","*"
"616","Bulloch County","0199-Langston Chapel Elementary School","Female","67","*","*","182","*","49","25"
"616","Bulloch County","0199-Langston Chapel Elementary School","Male","42","*","*","179","*","72","22"
"616","Bulloch County","0199-Langston Chapel Elementary School","Total","109","*","*","361","*","121","47"
"616","Bulloch County","0200-Brooklet Elementary School","Female","29","*","15","27","*","310","22"
"616","Bulloch County","0200-Brooklet Elementary School","Male","25","*","*","28","*","302","19"
"616","Bulloch County","0200-Brooklet Elementary School","Total","54","*","*","55","*","612","41"
"616","Bulloch County","0203-Southeast Bulloch High School","Female","26","*","*","66","*","419","18"
"616","Bulloch County","0203-Southeast Bulloch High School","Male","25","*","*","89","*","486","*"
"616","Bulloch County","0203-Southeast Bulloch High School","Total","51","*","*","155","*","905","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Female","54","*","*","264","*","92","15"
"616","Bulloch County","0299-Langston Chapel Middle School","Male","34","*","*","235","*","89","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Total","88","*","*","499","*","181","*"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Female","19","*","*","41","*","317","18"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Male","24","*","*","54","*","290","19"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Total","43","*","*","95","*","607","37"
"616","Bulloch County","0399-Portal Elementary School","Female","*","*","*","49","*","94","20"
"616","Bulloch County","0399-Portal Elementary School","Male","*","*","*","59","*","130","*"
"616","Bulloch County","0399-Portal Elementary School","Total","*","*","*","108","*","224","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Female","19","*","*","148","*","176","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Male","16","*","*","176","*","168","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Total","35","*","*","324","*","344","*"
"616","Bulloch County","2054-Statesboro High School","Female","74","*","16","510","*","286","33"
"616","Bulloch County","2054-Statesboro High School","Male","71","*","*","466","*","290","39"
"616","Bulloch County","2054-Statesboro High School","Total","145","*","*","976","*","576","72"
"616","Bulloch County","3054-Stilson Elementary School","Female","*","*","*","*","*","178","*"
"616","Bulloch County","3054-Stilson Elementary School","Male","17","*","*","*","*","188","20"
"616","Bulloch County","3054-Stilson Elementary School","Total","*","*","*","*","*","366","*"
"616","Bulloch County","4052-Portal Middle/High School","Female","*","*","*","73","*","136","*"
"616","Bulloch County","4052-Portal Middle/High School","Male","*","*","*","67","*","143","*"
"616","Bulloch County","4052-Portal Middle/High School","Total","*","*","*","140","*","279","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Female","36","*","*","170","*","82","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Male","27","*","*","193","*","85","16"
"616","Bulloch County","5050-Mattie Lively Elementary School","Total","63","*","*","363","*","167","*"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Female","37","*","*","205","*","78","30"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Male","36","*","*","194","*","108","25"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Total","73","*","*","399","*","186","55"
"617","Burke County","0104-Blakeney Elementary","Female","22","*","*","219","*","92","17"
"617","Burke County","0104-Blakeney Elementary","Male","27","*","*","201","*","119","*"
"617","Burke County","0104-Blakeney Elementary","Total","49","*","*","420","*","211","*"
"617","Burke County","0188-Burke County Middle School","Female","25","*","*","274","*","119","20"
"617","Burke County","0188-Burke County Middle School","Male","26","*","*","299","*","126","16"
"617","Burke County","0188-Burke County Middle School","Total","51","*","*","573","*","245","36"
"617","Burke County","0196-S G A Elementary School","Female","*","*","*","69","*","69","*"
"617","Burke County","0196-S G A Elementary School","Male","*","*","*","70","*","57","*"
"617","Burke County","0196-S G A Elementary School","Total","*","*","*","139","*","126","*"
"617","Burke County","0288-Burke County High School","Female","23","*","*","381","*","178","19"
"617","Burke County","0288-Burke County High School","Male","28","*","*","353","*","207","19"
"617","Burke County","0288-Burke County High School","Total","51","*","*","734","*","385","38"
"617","Burke County","2056-Waynesboro Primary School","Female","32","*","*","327","*","108","16"
"617","Burke County","2056-Waynesboro Primary School","Male","24","*","*","309","*","142","22"
"617","Burke County","2056-Waynesboro Primary School","Total","56","*","*","636","*","250","38"
"618","Butts County","0100-Henderson Middle School","Female","16","*","*","138","*","216","25"
"618","Butts County","0100-Henderson Middle School","Male","33","*","*","115","*","217","21"
"618","Butts County","0100-Henderson Middle School","Total","49","*","*","253","*","433","46"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Female","*","*","*","82","*","134","21"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Male","*","*","*","88","*","144","*"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Total","*","*","*","170","*","278","*"
