system,system_name,school,school_name,subgroup,exit_denom,n_exit,pct_exit,growth_standard_denom,n_met_growth_standard,pct_met_growth_standard,literacy_average,composite_average
40,Bledsoe County,10,Cecil B Rigsby Elementary,Black/Hispanic/Native American,6,*,*,5,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,Economically Disadvantaged,4,*,*,3,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,English Learners,6,*,*,5,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,Hispanic,6,*,*,5,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,Non-Students with Disabilities,5,*,*,5,*,*,*,*
40,Bledsoe County,10,Cecil B Rigsby Elementary,Students with Disabilities,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,All Students,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,English Learners,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,Hispanic,1,*,*,0,*,*,*,*
40,Bledsoe County,25,Mary V Wheeler Elementary,Students with Disabilities,1,*,*,0,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,All Students,6,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Black/Hispanic/Native American,4,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Economically Disadvantaged,2,*,*,0,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,English Learners,6,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Hispanic,4,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Non-Economically Disadvantaged,4,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Non-Students with Disabilities,4,*,*,2,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,Students with Disabilities,2,*,*,0,*,*,*,*
40,Bledsoe County,30,Pikeville Elementary,White,2,*,*,0,*,*,*,*
50,Blount County,22,Carpenters Elementary School,All Students,8,*,*,4,*,*,*,*
50,Blount County,22,Carpenters Elementary School,American Indian or Alaska Native,1,*,*,1,*,*,*,*
50,Blount County,22,Carpenters Elementary School,Asian,1,*,*,0,*,*,*,*
50,Blount County,22,Carpenters Elementary School,Black/Hispanic/Native American,6,*,*,4,*,*,*,*
50,Blount County,22,Carpenters Elementary School,English Learners,8,*,*,4,*,*,*,*
50,Blount County,22,Carpenters Elementary School,Hispanic,5,*,*,3,*,*,*,*
50,Blount County,22,Carpenters Elementary School,Non-Economically Disadvantaged,8,*,*,4,*,*,*,*
50,Blount County,22,Carpenters Elementary School,Non-Students with Disabilities,8,*,*,4,*,*,*,*
50,Blount County,22,Carpenters Elementary School,White,1,*,*,0,*,*,*,*
50,Blount County,23,Carpenters Middle School,All Students,3,*,*,1,*,*,*,*
50,Blount County,23,Carpenters Middle School,Black/Hispanic/Native American,3,*,*,1,*,*,*,*
50,Blount County,23,Carpenters Middle School,Economically Disadvantaged,1,*,*,0,*,*,*,*
50,Blount County,23,Carpenters Middle School,English Learners,3,*,*,1,*,*,*,*
50,Blount County,23,Carpenters Middle School,Hispanic,3,*,*,1,*,*,*,*
50,Blount County,23,Carpenters Middle School,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
50,Blount County,23,Carpenters Middle School,Non-Students with Disabilities,3,*,*,1,*,*,*,*
50,Blount County,30,Eagleton Middle School,All Students,8,*,*,6,*,*,*,*
50,Blount County,30,Eagleton Middle School,Black/Hispanic/Native American,8,*,*,6,*,*,*,*
50,Blount County,30,Eagleton Middle School,Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,30,Eagleton Middle School,English Learners,8,*,*,6,*,*,*,*
50,Blount County,30,Eagleton Middle School,Hispanic,8,*,*,6,*,*,*,*
50,Blount County,30,Eagleton Middle School,Non-Economically Disadvantaged,6,*,*,4,*,*,*,*
50,Blount County,30,Eagleton Middle School,Non-Students with Disabilities,7,*,*,5,*,*,*,*
50,Blount County,30,Eagleton Middle School,Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,43,Eagleton Elementary,All Students,48,**,**,36,16,44.4,2.6,2.6
50,Blount County,43,Eagleton Elementary,Asian,1,*,*,0,*,*,*,*
50,Blount County,43,Eagleton Elementary,Black/Hispanic/Native American,44,**,**,34,16,47.1,2.6,2.7
50,Blount County,43,Eagleton Elementary,Economically Disadvantaged,12,1,8.3,11,7,63.6,3.2,3.3
50,Blount County,43,Eagleton Elementary,English Learners,48,**,**,36,16,44.4,2.6,2.6
50,Blount County,43,Eagleton Elementary,Hispanic,44,**,**,34,16,47.1,2.6,2.7
50,Blount County,43,Eagleton Elementary,Non-Economically Disadvantaged,36,**,**,25,9,36,2.3,2.4
50,Blount County,43,Eagleton Elementary,Non-Students with Disabilities,47,**,**,35,16,45.7,2.6,2.7
50,Blount County,43,Eagleton Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,All Students,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,English Learners,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,Hispanic,1,*,*,1,*,*,*,*
50,Blount County,45,Fairview Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,61,Heritage Middle School,All Students,2,*,*,2,*,*,*,*
50,Blount County,61,Heritage Middle School,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
50,Blount County,61,Heritage Middle School,English Learners,2,*,*,2,*,*,*,*
50,Blount County,61,Heritage Middle School,Hispanic,2,*,*,2,*,*,*,*
50,Blount County,61,Heritage Middle School,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,61,Heritage Middle School,Non-Students with Disabilities,2,*,*,2,*,*,*,*
50,Blount County,63,Heritage High School,All Students,14,**,**,11,2,18.2,3,2.9
50,Blount County,63,Heritage High School,Black/Hispanic/Native American,12,**,**,10,2,20,3.2,3
50,Blount County,63,Heritage High School,Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,63,Heritage High School,English Learners,14,**,**,11,2,18.2,3,2.9
50,Blount County,63,Heritage High School,Hispanic,12,**,**,10,2,20,3.2,3
50,Blount County,63,Heritage High School,Non-Economically Disadvantaged,12,**,**,9,*,*,2.9,2.8
50,Blount County,63,Heritage High School,Non-Students with Disabilities,12,**,**,9,*,*,3,2.9
50,Blount County,63,Heritage High School,Students with Disabilities,2,*,*,2,*,*,*,*
50,Blount County,63,Heritage High School,White,2,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,All Students,1,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,English Learners,1,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,Hispanic,1,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
50,Blount County,70,Lanier Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,84,Union Grove Middle School,All Students,8,*,*,5,*,*,*,*
50,Blount County,84,Union Grove Middle School,Asian,1,*,*,1,*,*,*,*
50,Blount County,84,Union Grove Middle School,Black/Hispanic/Native American,6,*,*,4,*,*,*,*
50,Blount County,84,Union Grove Middle School,Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,84,Union Grove Middle School,English Learners,8,*,*,5,*,*,*,*
50,Blount County,84,Union Grove Middle School,Hispanic,6,*,*,4,*,*,*,*
50,Blount County,84,Union Grove Middle School,Non-Economically Disadvantaged,6,*,*,3,*,*,*,*
50,Blount County,84,Union Grove Middle School,Non-Students with Disabilities,5,*,*,2,*,*,*,*
50,Blount County,84,Union Grove Middle School,Students with Disabilities,3,*,*,3,*,*,*,*
50,Blount County,90,Mary Blount Elementary,All Students,16,5,31.3,14,11,78.6,3.3,3.5
50,Blount County,90,Mary Blount Elementary,Black or African American,1,*,*,1,*,*,*,*
50,Blount County,90,Mary Blount Elementary,Black/Hispanic/Native American,15,5,33.3,13,11,84.6,3.4,3.6
50,Blount County,90,Mary Blount Elementary,Economically Disadvantaged,4,*,*,4,*,*,*,*
50,Blount County,90,Mary Blount Elementary,English Learners,16,5,31.3,14,11,78.6,3.3,3.5
50,Blount County,90,Mary Blount Elementary,Hispanic,14,5,35.7,12,11,91.7,3.5,3.8
50,Blount County,90,Mary Blount Elementary,Non-Economically Disadvantaged,12,2,16.7,10,8,80,3,3.2
50,Blount County,90,Mary Blount Elementary,Non-Students with Disabilities,15,5,33.3,13,11,84.6,3.4,3.7
50,Blount County,90,Mary Blount Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,90,Mary Blount Elementary,White,1,*,*,1,*,*,*,*
50,Blount County,93,Middlesettlements,All Students,4,*,*,3,*,*,*,*
50,Blount County,93,Middlesettlements,Black or African American,1,*,*,0,*,*,*,*
50,Blount County,93,Middlesettlements,Black/Hispanic/Native American,4,*,*,3,*,*,*,*
50,Blount County,93,Middlesettlements,Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,93,Middlesettlements,English Learners,4,*,*,3,*,*,*,*
50,Blount County,93,Middlesettlements,Hispanic,3,*,*,3,*,*,*,*
50,Blount County,93,Middlesettlements,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
50,Blount County,93,Middlesettlements,Non-Students with Disabilities,4,*,*,3,*,*,*,*
50,Blount County,95,Porter Elementary,All Students,2,*,*,2,*,*,*,*
50,Blount County,95,Porter Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
50,Blount County,95,Porter Elementary,English Learners,2,*,*,2,*,*,*,*
50,Blount County,95,Porter Elementary,Hispanic,1,*,*,1,*,*,*,*
50,Blount County,95,Porter Elementary,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
50,Blount County,95,Porter Elementary,Students with Disabilities,2,*,*,2,*,*,*,*
50,Blount County,95,Porter Elementary,White,1,*,*,1,*,*,*,*
50,Blount County,110,Rockford Elementary,All Students,24,3,12.5,18,11,61.1,2.9,3
50,Blount County,110,Rockford Elementary,Black/Hispanic/Native American,19,3,15.8,15,10,66.7,3,3.1
50,Blount County,110,Rockford Elementary,Economically Disadvantaged,6,*,*,6,*,*,*,*
50,Blount County,110,Rockford Elementary,English Learners,24,3,12.5,18,11,61.1,2.9,3
50,Blount County,110,Rockford Elementary,Hispanic,19,3,15.8,15,10,66.7,3,3.1
50,Blount County,110,Rockford Elementary,Non-Economically Disadvantaged,18,2,11.1,12,7,58.3,2.8,2.8
50,Blount County,110,Rockford Elementary,Non-Students with Disabilities,21,2,9.5,15,9,60,2.8,2.9
50,Blount County,110,Rockford Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
50,Blount County,110,Rockford Elementary,White,2,*,*,2,*,*,*,*
50,Blount County,138,Union Grove Elementary School,All Students,3,*,*,3,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Asian,1,*,*,1,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
50,Blount County,138,Union Grove Elementary School,English Learners,3,*,*,3,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Hispanic,1,*,*,1,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Non-Economically Disadvantaged,3,*,*,3,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Non-Students with Disabilities,2,*,*,2,*,*,*,*
50,Blount County,138,Union Grove Elementary School,Students with Disabilities,1,*,*,1,*,*,*,*
50,Blount County,138,Union Grove Elementary School,White,1,*,*,1,*,*,*,*
50,Blount County,145,Walland Elementary School,All Students,14,2,14.3,8,*,*,2.6,2.9
50,Blount County,145,Walland Elementary School,Black/Hispanic/Native American,11,2,18.2,8,*,*,2.8,3.1
50,Blount County,145,Walland Elementary School,Economically Disadvantaged,5,*,*,5,*,*,*,*
50,Blount County,145,Walland Elementary School,English Learners,14,2,14.3,8,*,*,2.6,2.9
50,Blount County,145,Walland Elementary School,Hispanic,11,2,18.2,8,*,*,2.8,3.1
50,Blount County,145,Walland Elementary School,Non-Economically Disadvantaged,9,*,*,3,*,*,*,*
50,Blount County,145,Walland Elementary School,Non-Students with Disabilities,12,2,16.7,6,*,*,2.7,2.9
50,Blount County,145,Walland Elementary School,Students with Disabilities,2,*,*,2,*,*,*,*
50,Blount County,145,Walland Elementary School,White,2,*,*,0,*,*,*,*
50,Blount County,155,William Blount High School,All Students,9,*,*,8,*,*,*,*
50,Blount County,155,William Blount High School,Asian,1,*,*,0,*,*,*,*
50,Blount County,155,William Blount High School,Black/Hispanic/Native American,6,*,*,6,*,*,*,*
50,Blount County,155,William Blount High School,English Learners,9,*,*,8,*,*,*,*
50,Blount County,155,William Blount High School,Hispanic,6,*,*,6,*,*,*,*
50,Blount County,155,William Blount High School,Non-Economically Disadvantaged,9,*,*,8,*,*,*,*
50,Blount County,155,William Blount High School,Non-Students with Disabilities,9,*,*,8,*,*,*,*
50,Blount County,155,William Blount High School,White,1,*,*,1,*,*,*,*
51,Alcoa,5,Alcoa Elementary,All Students,35,**,**,19,8,42.1,2.3,2.7
51,Alcoa,5,Alcoa Elementary,Asian,1,*,*,0,*,*,*,*
51,Alcoa,5,Alcoa Elementary,Black or African American,1,*,*,1,*,*,*,*
51,Alcoa,5,Alcoa Elementary,Black/Hispanic/Native American,29,**,**,17,6,35.3,2.3,2.6
51,Alcoa,5,Alcoa Elementary,Economically Disadvantaged,14,**,**,7,*,*,2.2,2.6
51,Alcoa,5,Alcoa Elementary,English Learners,35,**,**,19,8,42.1,2.3,2.7
51,Alcoa,5,Alcoa Elementary,Hispanic,28,**,**,16,5,31.3,2.3,2.6
51,Alcoa,5,Alcoa Elementary,Non-Economically Disadvantaged,21,**,**,12,7,58.3,2.4,2.8
51,Alcoa,5,Alcoa Elementary,Non-Students with Disabilities,28,**,**,16,8,50,2.4,2.8
51,Alcoa,5,Alcoa Elementary,Students with Disabilities,7,*,*,3,*,*,*,*
51,Alcoa,5,Alcoa Elementary,White,5,*,*,2,*,*,*,*
51,Alcoa,6,Alcoa Middle School,All Students,9,*,*,6,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Black or African American,1,*,*,1,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Black/Hispanic/Native American,9,*,*,6,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Economically Disadvantaged,2,*,*,2,*,*,*,*
51,Alcoa,6,Alcoa Middle School,English Learners,9,*,*,6,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Hispanic,8,*,*,5,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Non-Economically Disadvantaged,7,*,*,4,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Non-Students with Disabilities,7,*,*,4,*,*,*,*
51,Alcoa,6,Alcoa Middle School,Students with Disabilities,2,*,*,2,*,*,*,*
51,Alcoa,10,Alcoa High School,All Students,9,*,*,8,*,*,*,*
51,Alcoa,10,Alcoa High School,Asian,1,*,*,1,*,*,*,*
51,Alcoa,10,Alcoa High School,Black/Hispanic/Native American,7,*,*,7,*,*,*,*
51,Alcoa,10,Alcoa High School,Economically Disadvantaged,1,*,*,1,*,*,*,*
51,Alcoa,10,Alcoa High School,English Learners,9,*,*,8,*,*,*,*
51,Alcoa,10,Alcoa High School,Hispanic,7,*,*,7,*,*,*,*
51,Alcoa,10,Alcoa High School,Non-Economically Disadvantaged,8,*,*,7,*,*,*,*
51,Alcoa,10,Alcoa High School,Non-Students with Disabilities,8,*,*,7,*,*,*,*
51,Alcoa,10,Alcoa High School,Students with Disabilities,1,*,*,1,*,*,*,*
51,Alcoa,12,Alcoa Intermediate School,All Students,23,10,43.5,21,13,61.9,3.7,4
51,Alcoa,12,Alcoa Intermediate School,Black/Hispanic/Native American,22,10,45.5,20,13,65,3.7,4
51,Alcoa,12,Alcoa Intermediate School,Economically Disadvantaged,12,7,58.3,12,9,75,4,4.3
51,Alcoa,12,Alcoa Intermediate School,English Learners,23,10,43.5,21,13,61.9,3.7,4
51,Alcoa,12,Alcoa Intermediate School,Hispanic,22,10,45.5,20,13,65,3.7,4
51,Alcoa,12,Alcoa Intermediate School,Non-Economically Disadvantaged,11,3,27.3,9,*,*,3.4,3.6
51,Alcoa,12,Alcoa Intermediate School,Non-Students with Disabilities,17,8,47.1,15,10,66.7,4,4.1
51,Alcoa,12,Alcoa Intermediate School,Students with Disabilities,6,*,*,6,*,*,*,*
51,Alcoa,12,Alcoa Intermediate School,White,1,*,*,1,*,*,*,*
52,Maryville,10,John Sevier Elementary,All Students,32,8,25,19,13,68.4,3.3,3.4
52,Maryville,10,John Sevier Elementary,Asian,3,*,*,0,*,*,*,*
52,Maryville,10,John Sevier Elementary,Black/Hispanic/Native American,28,8,28.6,18,12,66.7,3.3,3.4
52,Maryville,10,John Sevier Elementary,Economically Disadvantaged,5,*,*,3,*,*,*,*
52,Maryville,10,John Sevier Elementary,English Learners,32,8,25,19,13,68.4,3.3,3.4
52,Maryville,10,John Sevier Elementary,Hispanic,28,8,28.6,18,12,66.7,3.3,3.4
52,Maryville,10,John Sevier Elementary,Non-Economically Disadvantaged,27,7,25.9,16,12,75,3.3,3.4
52,Maryville,10,John Sevier Elementary,Non-Students with Disabilities,28,8,28.6,15,10,66.7,3.3,3.4
52,Maryville,10,John Sevier Elementary,Students with Disabilities,4,*,*,4,*,*,*,*
52,Maryville,10,John Sevier Elementary,White,1,*,*,1,*,*,*,*
52,Maryville,15,Maryville High School,All Students,9,*,*,6,*,*,*,*
52,Maryville,15,Maryville High School,Asian,1,*,*,0,*,*,*,*
52,Maryville,15,Maryville High School,Black/Hispanic/Native American,8,*,*,6,*,*,*,*
52,Maryville,15,Maryville High School,Economically Disadvantaged,3,*,*,2,*,*,*,*
52,Maryville,15,Maryville High School,English Learners,9,*,*,6,*,*,*,*
52,Maryville,15,Maryville High School,Hispanic,8,*,*,6,*,*,*,*
52,Maryville,15,Maryville High School,Non-Economically Disadvantaged,6,*,*,4,*,*,*,*
52,Maryville,15,Maryville High School,Non-Students with Disabilities,9,*,*,6,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,All Students,16,2,12.5,7,*,*,3.3,3.5
52,Maryville,18,Montgomery Ridge Intermediate School,Asian,6,*,*,3,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,Black/Hispanic/Native American,9,*,*,4,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,Economically Disadvantaged,3,*,*,2,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,English Learners,16,2,12.5,7,*,*,3.3,3.5
52,Maryville,18,Montgomery Ridge Intermediate School,Hispanic,9,*,*,4,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,Non-Economically Disadvantaged,13,2,15.4,5,*,*,3.4,3.6
52,Maryville,18,Montgomery Ridge Intermediate School,Non-Students with Disabilities,13,2,15.4,5,*,*,3.2,3.5
52,Maryville,18,Montgomery Ridge Intermediate School,Students with Disabilities,3,*,*,2,*,*,*,*
52,Maryville,18,Montgomery Ridge Intermediate School,White,1,*,*,0,*,*,*,*
52,Maryville,20,Maryville Junior High School,All Students,10,1,10,7,*,*,3.2,3.3
52,Maryville,20,Maryville Junior High School,Asian,3,*,*,2,*,*,*,*
52,Maryville,20,Maryville Junior High School,Black/Hispanic/Native American,7,*,*,5,*,*,*,*
52,Maryville,20,Maryville Junior High School,Economically Disadvantaged,4,*,*,3,*,*,*,*
52,Maryville,20,Maryville Junior High School,English Learners,10,1,10,7,*,*,3.2,3.3
52,Maryville,20,Maryville Junior High School,Hispanic,7,*,*,5,*,*,*,*
52,Maryville,20,Maryville Junior High School,Non-Economically Disadvantaged,6,*,*,4,*,*,*,*
52,Maryville,20,Maryville Junior High School,Non-Students with Disabilities,10,1,10,7,*,*,3.2,3.3
52,Maryville,25,Sam Houston Elementary,All Students,8,*,*,6,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Asian,1,*,*,0,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Black/Hispanic/Native American,7,*,*,6,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Economically Disadvantaged,6,*,*,5,*,*,*,*
52,Maryville,25,Sam Houston Elementary,English Learners,8,*,*,6,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Hispanic,7,*,*,6,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Non-Students with Disabilities,6,*,*,4,*,*,*,*
52,Maryville,25,Sam Houston Elementary,Students with Disabilities,2,*,*,2,*,*,*,*
52,Maryville,30,Foothills Elementary,All Students,32,9,28.1,13,9,69.2,3.2,3.3
52,Maryville,30,Foothills Elementary,Asian,14,4,28.6,4,*,*,3.3,3.2
52,Maryville,30,Foothills Elementary,Black or African American,2,*,*,1,*,*,*,*
52,Maryville,30,Foothills Elementary,Black/Hispanic/Native American,14,4,28.6,7,*,*,3,3.3
52,Maryville,30,Foothills Elementary,Economically Disadvantaged,8,*,*,6,*,*,*,*
52,Maryville,30,Foothills Elementary,English Learners,32,9,28.1,13,9,69.2,3.2,3.3
52,Maryville,30,Foothills Elementary,Hispanic,12,4,33.3,6,*,*,3.2,3.5
52,Maryville,30,Foothills Elementary,Non-Economically Disadvantaged,24,8,33.3,7,*,*,3.3,3.3
52,Maryville,30,Foothills Elementary,Non-Students with Disabilities,30,9,30,11,8,72.7,3.2,3.3
52,Maryville,30,Foothills Elementary,Students with Disabilities,2,*,*,2,*,*,*,*
52,Maryville,35,Coulter Grove Intermediate School,All Students,10,6,60,7,*,*,3.6,3.8
